DAILY_STRESS,SOCIAL_NETWORK,ACHIEVEMENT,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
3,10,6,2,9,10,8,2,7,2,7,36 to 50,Female,705.9
2,4,0,2,3,6,7,2,5,1,1,36 to 50,Male,618.2
2,4,0,2,3,6,7,2,5,1,1,36 to 50,Male,618.2
3,10,8,1,1,5,6,1,5,6,3,21 to 35,Female,656.9
4,5,1,1,6,7,6,1,3,0,10,21 to 35,Male,653.9
2,10,2,1,7,5,7,1,0,8,9,21 to 35,Male,692.8
4,4,1,1,8,2,8,2,0,1,6,21 to 35,Female,631.2
2,3,1,1,7,3,8,2,4,1,3,51 or more,Female,685.8
3,9,2,2,2,3,8,2,1,2,10,36 to 50,Male,607.6
4,2,2,2,6,10,6,2,5,3,3,36 to 50,Male,615.4
5,10,6,1,0,7,8,1,10,10,10,36 to 50,Male,679.8
2,9,4,1,7,1,6,2,5,1,10,21 to 35,Male,678.2
5,2,2,2,2,6,5,1,4,1,6,36 to 50,Male,568.5
1,6,1,2,5,2,8,2,3,2,2,36 to 50,Female,627.8
2,2,1,2,1,2,10,2,4,2,0,21 to 35,Female,609.5
3,10,2,1,6,10,7,2,10,2,5,21 to 35,Female,717.6
1,10,6,2,6,10,8,2,10,5,7,36 to 50,Female,704.2
5,3,5,1,5,5,5,1,5,5,10,21 to 35,Male,622.7
1,8,5,2,4,8,7,2,8,8,6,21 to 35,Female,698.5
1,10,7,1,8,7,7,2,10,5,7,51 or more,Female,751
2,10,10,1,10,8,4,2,10,5,7,51 or more,Male,765.9
5,2,2,2,7,5,5,2,2,3,10,21 to 35,Male,614.2
3,4,10,2,7,7,7,1,2,1,3,36 to 50,Female,647.3
2,5,2,2,1,6,5,2,6,5,2,36 to 50,Female,621.2
3,10,1,2,4,2,5,2,10,2,7,36 to 50,Male,666.3
2,10,2,2,10,10,8,2,2,2,0,21 to 35,Female,658.3
1,10,8,2,6,5,6,1,6,3,6,21 to 35,Female,685.8
4,8,3,1,8,8,5,2,8,10,10,21 to 35,Male,694.7
0,7,6,2,10,10,8,2,10,10,4,Less than 20,Male,714.4
0,7,6,2,10,10,8,2,10,10,4,Less than 20,Male,714.4
0,7,6,2,10,10,8,2,10,10,4,Less than 20,Male,714.4
3,8,6,2,4,5,5,2,10,2,6,36 to 50,Male,677.1
1,5,4,2,7,6,8,2,6,5,7,51 or more,Female,718.7
3,7,8,1,9,9,9,2,8,8,7,51 or more,Male,729.7
3,10,1,2,4,2,5,2,10,2,7,36 to 50,Male,666.3
1,7,0,2,7,1,8,2,1,0,4,51 or more,Female,649.7
4,8,3,1,8,8,5,2,8,10,10,21 to 35,Male,694.7
4,5,1,2,4,2,7,2,5,1,10,36 to 50,Female,636.1
3,6,5,2,7,10,7,2,5,4,10,51 or more,Female,661.5
3,1,3,1,3,5,6,2,8,1,10,36 to 50,Female,663.7
3,10,1,2,8,5,6,2,4,2,3,21 to 35,Male,614.4
4,5,2,2,7,8,7,1,8,7,8,36 to 50,Male,678.1
2,2,1,1,3,5,8,2,0,0,5,21 to 35,Male,614.8
5,10,3,2,9,3,7,2,10,1,2,36 to 50,Male,668.6
3,4,0,1,4,2,8,2,6,2,10,36 to 50,Male,653.3
4,3,3,2,3,7,6,1,4,2,6,21 to 35,Female,604.6
3,7,2,1,4,10,5,1,1,2,7,36 to 50,Male,639
0,5,0,1,7,5,8,1,5,2,10,21 to 35,Male,660.7
3,10,8,1,10,8,8,2,8,3,10,51 or more,Female,717.4
3,4,0,1,1,4,6,2,3,1,3,51 or more,Female,646.5
1,10,3,2,2,7,7,2,10,2,5,51 or more,Male,667.7
2,5,3,2,2,5,6,2,5,0,0,36 to 50,Female,624.6
1,10,3,1,9,5,8,2,6,5,8,51 or more,Female,749.1
1,3,4,2,5,10,7,2,4,10,10,51 or more,Male,710.8
2,7,6,1,8,7,7,2,8,2,3,21 to 35,Male,703.4
5,5,3,1,5,2,6,2,10,0,0,36 to 50,Male,646.1
3,6,1,2,8,8,7,2,3,5,4,36 to 50,Female,647.5
5,2,2,2,4,1,7,1,7,2,3,21 to 35,Female,584.9
4,10,5,1,7,10,7,2,3,1,3,36 to 50,Female,687
3,5,7,1,2,4,7,2,5,1,7,21 to 35,Male,679
3,10,6,2,7,3,7,2,4,1,5,36 to 50,Female,660.1
1,5,10,2,8,3,7,2,10,7,10,51 or more,Female,751.9
2,10,4,2,8,4,7,2,10,4,10,51 or more,Female,731.7
3,0,3,1,7,6,7,1,7,4,10,51 or more,Female,660.7
0,5,2,2,6,1,8,2,3,1,10,51 or more,Female,653.1
3,3,7,1,5,9,7,2,5,4,7,36 to 50,Female,708.9
3,6,5,2,3,3,8,1,2,4,6,21 to 35,Female,612.7
1,2,5,2,9,2,6,2,5,4,10,51 or more,Male,681.8
2,6,3,2,5,6,8,2,3,2,10,51 or more,Male,652.4
1,3,1,2,10,9,8,1,10,1,10,36 to 50,Female,673.4
1,5,6,2,8,4,6,2,2,3,6,51 or more,Male,665.2
2,6,6,2,7,5,7,2,4,4,4,51 or more,Male,663.9
3,10,0,2,0,6,7,2,2,1,5,51 or more,Male,585.9
2,4,4,2,2,3,4,1,5,1,2,36 to 50,Male,557.5
2,5,1,1,5,4,5,1,1,4,3,Less than 20,Male,608.9
1,2,3,1,7,1,7,2,1,5,10,51 or more,Female,675
5,1,3,1,2,5,9,1,1,1,10,21 to 35,Female,621.8
1,5,4,2,6,4,8,2,10,5,8,51 or more,Female,711.5
2,10,10,1,10,4,8,2,10,10,10,51 or more,Female,789.7
3,4,2,1,6,10,6,2,7,2,7,36 to 50,Female,678.3
4,3,2,2,6,4,8,2,4,1,5,36 to 50,Female,682.6
4,3,0,2,7,4,8,1,1,1,2,21 to 35,Female,568.7
2,7,2,1,7,10,7,2,8,0,2,36 to 50,Female,656.4
4,5,2,1,4,8,5,2,10,10,3,21 to 35,Male,674.3
2,7,3,2,8,4,7,2,10,1,4,51 or more,Female,679
2,5,2,1,2,1,4,2,0,0,6,36 to 50,Female,603
5,10,6,1,10,10,7,2,10,5,10,36 to 50,Female,758.4
2,6,1,1,6,5,6,2,3,1,2,21 to 35,Female,646.7
3,2,2,1,5,5,7,2,4,4,10,36 to 50,Female,675.8
1,8,3,2,3,1,8,2,1,8,3,36 to 50,Male,642.9
2,8,2,1,3,8,6,2,6,3,5,36 to 50,Female,701.7
3,4,7,1,6,9,8,2,2,2,8,51 or more,Female,685.3
2,5,8,1,7,8,7,2,10,4,6,36 to 50,Male,720.6
2,10,3,2,9,3,8,2,3,3,7,51 or more,Female,694.3
1,10,2,2,10,1,8,1,9,1,7,36 to 50,Female,661.6
5,10,1,2,6,3,6,1,5,1,7,51 or more,Male,564.7
4,8,0,1,3,4,6,2,7,2,4,21 to 35,Male,651.6
1,4,4,1,4,6,7,2,8,4,8,36 to 50,Male,682.8
4,10,5,1,7,8,7,2,9,0,1,51 or more,Male,684.9
5,10,0,2,3,6,6,2,5,3,10,36 to 50,Female,635
1,10,10,1,8,5,8,2,10,5,10,36 to 50,Male,771.2
0,1,10,1,10,6,8,2,10,4,10,36 to 50,Female,722.1
4,9,4,1,3,9,6,2,1,3,6,51 or more,Female,686.6
1,3,2,2,8,3,6,2,7,6,7,36 to 50,Male,612.3
1,2,3,2,7,5,5,2,7,3,5,36 to 50,Female,648.2
2,9,1,2,1,3,9,2,6,2,10,36 to 50,Female,595.9
3,10,2,1,10,10,8,2,5,1,0,21 to 35,Female,654.9
3,3,3,2,2,7,6,2,10,1,10,51 or more,Female,655.6
0,6,2,2,9,6,5,2,5,4,10,51 or more,Female,702.8
3,4,7,2,5,6,8,2,5,3,6,51 or more,Female,662.6
2,10,7,2,6,1,6,2,6,7,5,36 to 50,Female,700.3
3,3,5,2,6,10,7,2,10,3,5,21 to 35,Female,692.1
1,3,2,1,3,10,9,1,6,3,10,Less than 20,Male,670.4
2,2,1,1,6,8,5,1,3,2,1,36 to 50,Male,616.5
1,1,3,2,6,10,7,2,4,2,2,51 or more,Female,620.7
4,8,7,2,8,5,7,2,7,6,6,36 to 50,Female,677.5
4,10,4,1,8,2,7,2,4,4,10,21 to 35,Male,670.1
4,10,2,1,1,6,10,1,1,0,10,21 to 35,Female,656.2
4,6,2,1,6,5,8,2,8,1,7,51 or more,Male,681.1
4,9,5,1,7,8,7,2,9,2,10,21 to 35,Female,729.1
2,3,7,1,3,10,7,1,7,5,9,51 or more,Male,678.5
0,6,6,2,8,10,6,2,10,8,7,51 or more,Male,739.5
4,2,3,2,0,1,10,1,9,1,9,51 or more,Female,626.3
4,3,5,2,4,2,6,2,2,4,2,36 to 50,Female,634.2
5,5,6,2,5,4,7,1,2,4,10,36 to 50,Female,663.7
3,4,5,2,0,10,7,1,4,1,1,21 to 35,Male,595.2
2,1,1,1,5,5,7,1,5,2,10,21 to 35,Male,650.3
4,8,0,2,0,3,8,1,2,0,1,36 to 50,Female,583.8
2,5,4,2,6,5,7,2,6,3,5,36 to 50,Female,633.3
3,3,3,2,4,3,5,2,4,0,9,51 or more,Female,641
4,3,2,2,0,5,9,2,0,4,7,21 to 35,Male,604.8
5,3,8,1,1,10,5,2,6,5,3,36 to 50,Male,678.1
3,2,3,1,7,7,7,2,7,2,5,51 or more,Female,689.8
5,4,3,2,5,5,4,1,4,1,3,36 to 50,Female,597
4,2,2,1,3,4,8,1,5,4,6,21 to 35,Female,624.8
1,7,3,1,7,9,6,2,1,1,6,36 to 50,Female,681.5
2,10,1,1,10,10,7,2,4,6,10,51 or more,Female,710.8
5,1,3,1,2,4,8,1,5,1,3,21 to 35,Female,580.6
4,10,6,2,5,9,6,2,3,1,10,36 to 50,Male,681.5
2,6,4,1,4,5,6,2,8,7,10,51 or more,Female,723.2
2,10,2,2,3,6,8,2,5,5,10,21 to 35,Male,659.2
3,5,5,1,7,3,7,2,3,3,6,Less than 20,Female,665.2
5,10,0,2,3,10,5,2,10,4,10,51 or more,Female,667.9
2,10,2,2,6,2,7,2,10,2,8,21 to 35,Male,700.7
4,4,7,2,4,8,6,2,5,1,6,51 or more,Female,626.9
3,10,1,2,2,5,6,2,5,1,4,51 or more,Female,624.6
1,4,2,2,3,7,5,2,1,4,5,21 to 35,Male,645.2
5,10,6,2,6,8,8,2,6,10,7,36 to 50,Male,708.9
1,8,10,1,8,4,8,2,8,3,10,51 or more,Female,760.8
3,5,1,1,5,10,6,2,6,2,4,21 to 35,Male,647.7
3,10,10,1,8,5,8,2,10,2,10,21 to 35,Female,730.4
1,3,3,1,7,3,9,2,1,10,10,36 to 50,Female,718.3
1,3,3,1,7,3,9,2,1,10,10,36 to 50,Female,718.3
1,3,7,1,10,10,8,1,5,1,10,21 to 35,Female,668.5
1,5,1,2,6,8,8,2,3,1,7,36 to 50,Male,652.8
2,7,3,1,3,4,3,2,4,7,7,Less than 20,Female,640.8
1,2,3,1,7,6,7,2,7,1,10,36 to 50,Female,703.2
5,4,10,2,5,3,7,2,6,9,2,51 or more,Female,673.7
3,6,3,2,7,1,5,2,3,4,4,21 to 35,Female,608.3
3,10,5,1,7,7,6,2,4,2,6,Less than 20,Female,677.7
2,5,8,1,5,4,9,2,2,3,10,21 to 35,Male,652.2
2,8,2,2,6,10,6,1,8,4,10,51 or more,Male,678.3
3,3,0,1,4,7,7,1,3,0,5,21 to 35,Female,592.9
3,8,2,1,2,2,4,1,2,5,4,21 to 35,Male,616.8
2,10,3,2,7,6,6,2,10,1,7,21 to 35,Male,686
2,7,7,1,6,4,7,1,6,5,7,21 to 35,Female,668.8
1,6,6,1,9,6,7,2,4,1,7,21 to 35,Female,701.5
3,4,3,2,4,8,6,2,3,6,1,21 to 35,Female,660.9
5,8,5,2,5,4,6,2,10,8,7,21 to 35,Male,699.2
5,10,7,2,3,5,4,2,10,2,10,36 to 50,Female,682
2,5,6,1,4,7,7,2,5,3,10,51 or more,Female,703.4
3,5,5,2,5,6,6,1,6,0,2,51 or more,Female,612.9
5,2,2,1,8,2,7,2,1,1,10,36 to 50,Male,617.4
3,7,3,2,3,6,7,2,4,4,3,36 to 50,Female,636.9
2,10,8,1,8,5,7,2,10,10,7,51 or more,Male,745.5
2,4,3,1,5,6,6,1,5,2,2,51 or more,Female,636.7
4,2,0,2,7,4,9,2,2,0,0,21 to 35,Male,577.4
2,10,0,1,3,5,7,2,6,1,4,21 to 35,Male,655.4
2,2,9,2,2,3,5,2,10,2,2,51 or more,Female,647.8
3,1,3,1,0,1,8,2,3,5,1,21 to 35,Female,637.8
4,2,0,2,5,2,6,2,5,0,1,36 to 50,Male,579.8
1,2,0,1,8,2,9,2,2,0,7,51 or more,Female,624.6
3,2,0,1,8,3,9,2,2,0,7,51 or more,Female,619.7
4,10,5,1,8,9,7,2,8,10,5,21 to 35,Male,744.6
1,3,8,2,7,4,8,2,6,1,10,36 to 50,Female,701.3
1,1,1,1,8,8,8,1,1,8,10,21 to 35,Male,632.4
1,3,3,1,9,10,7,2,5,2,10,36 to 50,Male,683.6
3,6,5,2,6,6,7,2,7,3,5,51 or more,Male,662.4
1,1,6,2,3,4,7,2,9,3,10,51 or more,Male,655.2
1,1,6,2,3,4,7,2,9,3,10,51 or more,Male,655.2
5,10,1,1,2,10,5,2,0,3,8,21 to 35,Male,622
5,10,1,1,2,10,5,2,0,3,8,21 to 35,Male,622
2,1,4,2,3,2,5,2,7,1,8,51 or more,Male,603.4
4,10,6,1,6,8,8,2,7,1,7,51 or more,Female,688.5
3,5,0,1,2,10,6,1,2,0,10,21 to 35,Male,615.4
1,4,10,1,8,6,7,2,10,1,5,36 to 50,Female,727
3,7,1,1,5,5,7,1,3,0,7,36 to 50,Female,621.4
4,5,2,1,7,5,7,2,4,5,6,21 to 35,Female,672.4
3,10,4,1,8,8,7,2,10,2,8,21 to 35,Male,729.1
3,10,4,1,8,8,7,2,10,2,8,21 to 35,Male,729.1
3,7,3,1,7,6,6,2,7,1,3,36 to 50,Female,686
2,8,7,1,9,4,8,1,2,2,3,21 to 35,Female,657.1
2,2,5,1,9,3,9,2,2,2,8,51 or more,Male,645.2
3,3,0,2,10,5,8,2,8,5,7,51 or more,Female,662.4
2,4,2,1,3,6,7,2,2,4,3,21 to 35,Male,638.6
2,10,8,2,6,7,8,2,5,6,6,36 to 50,Female,712.1
2,10,3,2,9,10,7,1,5,3,9,51 or more,Male,675.1
3,7,1,2,8,3,8,1,2,9,7,21 to 35,Female,660.3
1,6,3,2,2,5,6,1,5,0,3,36 to 50,Female,599.1
4,3,6,2,9,5,7,2,2,6,10,Less than 20,Female,641.8
3,7,1,1,6,5,8,1,8,3,4,36 to 50,Female,642
4,8,7,2,7,9,6,2,10,4,2,36 to 50,Male,676.4
3,10,10,2,5,10,7,2,10,8,10,51 or more,Male,738
4,10,4,2,7,8,7,2,10,7,7,51 or more,Female,712.1
3,5,5,1,5,5,5,2,5,4,5,21 to 35,Male,668.6
2,10,5,1,4,4,6,2,10,6,7,51 or more,Female,694.1
1,7,5,1,7,6,8,2,4,5,6,36 to 50,Female,710.2
1,10,7,1,8,10,7,2,10,10,7,36 to 50,Male,755
5,10,6,1,7,9,6,2,3,1,10,51 or more,Female,688.3
0,0,10,2,5,1,8,1,3,0,10,36 to 50,Male,600.4
3,10,7,2,2,10,6,2,10,1,3,36 to 50,Male,666.4
4,6,3,1,8,6,8,2,3,4,6,36 to 50,Female,689.8
3,4,10,1,7,4,7,2,10,8,6,51 or more,Male,752.1
1,5,2,1,6,7,9,2,6,5,4,21 to 35,Female,707.2
3,8,5,1,8,4,8,2,8,1,10,36 to 50,Female,721.7
3,10,2,1,8,7,9,1,7,9,7,21 to 35,Female,698.7
3,10,2,1,8,7,9,1,7,9,7,21 to 35,Female,698.7
1,5,2,2,4,7,8,2,2,3,10,21 to 35,Male,681.5
1,6,3,2,5,7,7,1,6,5,4,36 to 50,Female,671.1
3,2,3,1,3,5,8,2,4,4,5,Less than 20,Male,648.8
4,1,3,2,6,5,6,2,10,4,7,Less than 20,Female,658.6
3,8,5,1,8,4,8,2,8,1,10,36 to 50,Female,721.7
2,4,6,1,1,2,6,1,10,2,9,21 to 35,Female,634.2
3,6,3,1,2,4,7,2,3,1,5,21 to 35,Female,634.8
2,2,3,2,9,2,9,2,8,1,10,21 to 35,Female,660.3
3,10,3,2,10,5,6,2,6,3,5,51 or more,Female,677.3
4,10,5,2,8,3,6,2,5,4,5,36 to 50,Female,661.6
5,10,3,1,7,3,7,2,0,1,1,21 to 35,Male,609.1
3,10,7,1,4,10,6,2,5,3,10,36 to 50,Male,724.2
4,2,0,2,2,5,8,1,2,1,2,21 to 35,Female,562.1
4,10,4,2,9,7,8,2,10,3,10,51 or more,Female,725.7
0,5,2,2,3,3,8,2,10,4,4,51 or more,Male,682.4
4,10,7,2,5,2,6,1,10,2,8,51 or more,Male,644.4
1,6,7,1,8,10,7,2,4,2,7,36 to 50,Female,721
3,3,1,2,0,1,8,2,3,0,7,21 to 35,Male,578.3
3,7,5,2,3,8,6,2,7,5,8,21 to 35,Male,674.5
4,10,4,2,9,10,7,2,10,10,7,36 to 50,Female,724.4
5,5,2,2,2,5,6,2,0,0,2,51 or more,Female,597.4
3,10,3,1,4,10,6,2,4,1,2,36 to 50,Male,647.7
5,5,4,2,3,9,5,1,8,3,7,36 to 50,Female,615
5,8,1,2,4,5,7,2,3,0,4,21 to 35,Female,589.1
0,10,10,1,5,4,8,2,10,2,10,36 to 50,Female,733.6
5,3,2,1,4,2,5,2,4,0,3,36 to 50,Female,634
4,5,2,2,3,5,8,1,2,1,2,21 to 35,Female,579.1
4,10,1,1,5,8,7,2,2,0,5,36 to 50,Male,662.8
4,5,1,1,3,2,6,2,10,0,10,Less than 20,Female,637.6
1,10,10,1,8,7,5,2,10,10,10,51 or more,Male,794.8
1,10,6,1,10,10,6,2,10,8,5,51 or more,Female,758.2
3,1,0,1,0,3,7,1,8,0,7,21 to 35,Male,614.2
2,10,0,1,9,6,9,2,4,1,10,36 to 50,Female,703.6
3,10,8,2,5,6,6,2,10,2,10,51 or more,Female,692.8
0,7,10,2,8,7,7,2,3,10,10,Less than 20,Female,749.3
3,8,1,2,8,2,6,2,5,0,4,51 or more,Male,635.9
1,5,7,2,8,1,7,2,5,1,10,21 to 35,Male,675
4,5,6,2,6,10,8,2,4,5,10,36 to 50,Male,683.8
4,5,6,2,6,10,8,2,4,5,10,36 to 50,Male,683.8
3,10,10,1,3,5,8,1,10,2,10,36 to 50,Male,723.6
3,4,3,1,9,4,10,1,1,10,0,Less than 20,Male,632
3,3,3,1,10,2,8,1,1,10,10,Less than 20,Male,663.5
1,3,7,1,8,9,7,2,10,8,8,21 to 35,Male,746.3
3,8,5,1,8,4,8,2,8,1,10,36 to 50,Female,721.7
2,10,3,1,3,7,8,2,10,2,7,51 or more,Male,690
1,3,1,1,5,4,7,2,1,1,7,21 to 35,Female,636.5
2,5,2,2,7,6,7,2,4,1,10,21 to 35,Male,674.3
4,2,2,1,5,8,7,2,4,0,7,36 to 50,Male,644.1
1,5,2,2,2,2,7,1,5,1,10,21 to 35,Male,607.2
3,4,2,1,7,3,7,2,4,2,4,21 to 35,Male,614.2
5,10,0,1,8,3,5,1,2,3,3,Less than 20,Male,584.9
3,10,10,1,7,9,9,1,10,5,10,21 to 35,Female,734.8
4,5,0,2,7,6,6,2,10,2,10,51 or more,Female,665.6
4,2,2,1,5,8,7,2,4,0,7,36 to 50,Male,644.1
3,3,7,1,2,8,7,2,4,3,5,21 to 35,Male,664.5
3,10,0,2,10,1,8,2,1,2,1,36 to 50,Female,615.7
1,10,2,1,8,7,9,1,7,3,10,Less than 20,Female,695.3
4,10,3,1,5,10,6,2,5,7,5,36 to 50,Female,674.9
2,3,3,2,7,3,5,2,10,1,10,51 or more,Female,693.7
4,6,3,2,4,3,6,1,2,4,3,21 to 35,Male,597
2,10,6,1,9,5,8,2,8,1,6,36 to 50,Female,716.8
2,1,2,2,5,9,9,2,5,4,8,21 to 35,Male,641.3
4,6,8,1,8,10,5,1,4,4,8,51 or more,Female,671.3
3,5,3,1,8,6,7,2,10,4,7,51 or more,Female,713.4
5,5,0,2,7,5,7,2,1,0,7,51 or more,Female,628.2
1,7,10,2,8,1,8,1,3,7,10,51 or more,Male,632.7
2,4,5,1,10,10,8,2,2,2,7,21 to 35,Female,697.4
3,5,5,2,2,3,7,1,5,6,1,21 to 35,Male,612.5
5,5,1,2,6,2,7,1,0,0,10,36 to 50,Female,597
5,2,0,2,4,10,7,1,10,1,10,51 or more,Female,651.3
4,1,0,1,0,2,9,2,2,0,5,21 to 35,Female,568.5
2,4,4,1,5,10,7,1,5,4,10,21 to 35,Male,683.6
1,8,6,2,9,6,6,1,10,1,7,21 to 35,Male,670.7
3,8,0,1,5,1,5,1,2,3,2,36 to 50,Male,608.3
2,4,10,1,4,1,8,2,10,7,9,36 to 50,Female,705.8
2,2,6,2,8,4,6,2,5,2,7,36 to 50,Male,655
2,10,2,1,5,3,7,1,7,7,3,36 to 50,Female,661.8
4,9,3,1,7,2,6,1,5,2,3,21 to 35,Female,639.3
1,2,6,2,3,4,10,2,2,3,10,36 to 50,Female,659.2
0,10,3,1,8,8,9,2,7,10,10,21 to 35,Female,756.7
2,6,1,1,0,6,6,2,4,2,10,51 or more,Female,699.6
1,10,3,1,5,10,7,2,7,1,4,36 to 50,Female,676.8
3,6,7,1,5,6,7,2,3,4,2,Less than 20,Female,659
3,7,10,1,9,6,7,2,8,3,10,51 or more,Female,754.2
1,10,4,2,5,3,8,2,10,7,7,36 to 50,Female,702.8
3,5,5,2,5,1,7,1,1,1,3,21 to 35,Female,607
2,5,10,2,6,1,8,1,4,5,3,36 to 50,Male,648
3,4,1,1,8,8,7,1,10,1,10,51 or more,Female,713.8
2,5,6,1,7,4,8,2,5,0,5,36 to 50,Female,674.1
5,10,3,1,7,5,8,2,8,0,4,36 to 50,Female,684.5
1,8,1,1,1,5,8,2,2,2,2,21 to 35,Female,604.6
3,3,8,1,6,4,8,2,6,2,8,21 to 35,Female,677.5
1,8,4,1,6,5,7,1,4,4,10,21 to 35,Female,660.5
2,6,6,1,10,10,6,2,10,4,10,51 or more,Male,736.1
5,10,0,1,3,6,10,2,10,2,9,21 to 35,Female,697
3,10,4,1,5,10,7,2,10,8,2,21 to 35,Female,698.9
3,10,10,1,4,9,7,2,10,8,2,21 to 35,Female,712.3
4,6,4,1,1,10,7,2,5,2,5,36 to 50,Female,678.5
5,10,0,2,5,2,10,1,1,4,3,36 to 50,Male,601
1,1,1,1,2,9,5,1,3,2,10,36 to 50,Male,604.8
3,7,4,1,7,4,7,2,5,1,10,36 to 50,Female,668.8
1,3,2,2,9,2,7,2,5,3,3,36 to 50,Female,668.4
0,9,3,1,7,2,6,2,2,3,3,21 to 35,Male,624
1,10,10,1,6,10,8,2,2,6,10,21 to 35,Female,750.1
3,10,2,1,8,6,8,1,2,1,5,21 to 35,Female,664.3
3,4,2,2,3,2,7,1,10,1,5,Less than 20,Female,598.7
2,5,2,2,1,1,8,2,6,3,10,36 to 50,Female,659.9
2,10,4,1,5,10,9,2,5,4,6,36 to 50,Female,677.2
3,6,3,1,9,5,8,2,5,7,9,51 or more,Female,706.6
5,10,10,1,2,8,6,2,5,2,3,36 to 50,Male,664.3
4,2,4,2,0,6,6,1,0,1,10,21 to 35,Female,592.5
1,4,3,1,5,3,7,2,10,3,10,51 or more,Female,723
5,3,3,2,2,1,8,2,4,0,1,51 or more,Female,620.8
1,2,1,2,4,5,7,1,2,3,5,21 to 35,Male,612.9
3,3,8,1,8,8,8,1,5,8,8,36 to 50,Female,708.9
5,3,3,2,7,6,5,2,10,3,10,51 or more,Female,672.2
1,3,3,1,6,3,6,1,1,1,3,21 to 35,Female,624.2
2,6,1,2,6,7,10,2,3,1,10,Less than 20,Female,653
2,6,1,1,10,5,7,2,10,2,10,51 or more,Male,680.9
1,10,10,2,10,5,8,2,10,3,10,51 or more,Female,728.7
2,10,5,2,9,3,6,2,6,5,5,21 to 35,Female,693.9
3,6,3,1,6,10,7,2,6,5,7,21 to 35,Female,698.9
1,8,6,1,7,7,8,2,10,2,8,36 to 50,Female,734.2
4,10,8,1,8,7,7,2,10,0,1,51 or more,Female,652.4
3,6,3,1,1,1,6,1,5,1,5,21 to 35,Female,610.2
3,5,5,2,2,8,7,2,5,2,3,Less than 20,Female,620.3
3,10,10,2,10,7,6,2,10,3,10,Less than 20,Male,721.9
4,10,1,1,6,10,6,1,3,1,10,21 to 35,Male,620.5
3,10,3,2,6,4,6,1,10,1,10,21 to 35,Male,649.9
3,2,2,2,6,3,7,2,5,4,4,36 to 50,Female,660.1
3,10,8,2,9,5,5,2,5,5,8,Less than 20,Female,716.2
3,10,8,1,9,6,7,2,10,8,10,21 to 35,Male,730.4
1,10,1,2,6,6,9,2,3,2,10,21 to 35,Male,681.5
1,10,2,2,10,8,7,2,5,3,10,21 to 35,Male,671.3
2,5,1,1,5,10,7,2,2,3,10,51 or more,Male,687
2,10,2,2,7,6,8,1,0,2,5,Less than 20,Male,642.2
3,4,3,2,6,5,7,1,7,5,7,51 or more,Male,641.8
0,4,3,2,9,4,7,2,3,1,3,51 or more,Male,643.3
5,5,4,2,4,4,7,1,1,2,4,21 to 35,Male,575.3
3,7,3,1,7,3,6,2,10,6,10,51 or more,Female,687.1
1,4,4,1,8,4,7,2,8,5,6,Less than 20,Male,684.1
4,10,5,2,5,4,6,2,7,8,5,21 to 35,Male,673.7
3,10,10,1,7,1,7,2,5,0,1,36 to 50,Female,663.1
5,5,3,1,8,7,7,1,3,0,1,21 to 35,Female,635.4
2,4,7,2,5,4,7,2,4,2,1,21 to 35,Female,638.2
2,9,2,1,4,2,8,1,4,1,10,21 to 35,Female,646.5
4,10,2,1,5,5,7,2,6,1,4,21 to 35,Female,663.9
5,8,4,1,6,4,7,2,9,3,4,21 to 35,Male,645
3,3,1,2,8,3,6,1,5,1,1,21 to 35,Male,593.6
5,10,5,2,7,5,7,1,6,5,4,Less than 20,Female,658.8
1,10,10,1,9,7,7,1,8,2,8,51 or more,Female,728.9
3,3,10,1,8,7,7,2,10,1,4,36 to 50,Male,711.9
3,3,10,1,8,7,7,2,10,1,4,36 to 50,Male,711.9
5,5,2,2,7,10,7,1,4,2,10,36 to 50,Female,659.8
0,7,5,2,3,10,7,1,2,4,8,21 to 35,Male,656.4
1,4,5,2,9,3,8,2,6,2,7,36 to 50,Female,667.1
3,3,1,2,8,2,7,2,1,0,10,51 or more,Female,634.4
0,5,3,2,7,6,8,2,3,3,7,36 to 50,Female,706.8
3,10,6,2,7,5,7,2,7,2,5,Less than 20,Female,706.4
1,10,5,1,4,4,8,2,4,7,7,51 or more,Male,699.6
3,5,8,1,5,5,8,2,9,10,4,36 to 50,Male,735.5
3,6,5,1,8,5,7,2,10,4,5,36 to 50,Male,684.3
1,10,5,1,8,5,7,2,10,1,3,36 to 50,Male,662.2
2,5,7,1,8,10,7,2,10,4,5,36 to 50,Male,748.2
1,10,10,1,8,8,7,2,10,4,8,36 to 50,Male,778.4
3,10,8,1,9,10,7,2,10,3,5,36 to 50,Male,746.5
5,7,2,1,5,6,9,1,1,0,5,21 to 35,Female,611.8
4,10,10,1,10,6,7,2,7,8,10,36 to 50,Male,740.6
3,5,1,2,10,4,5,2,2,1,2,21 to 35,Female,598.7
5,4,0,2,1,1,8,2,4,1,8,36 to 50,Female,617.4
0,10,2,2,6,7,7,2,5,10,7,21 to 35,Female,735.7
2,4,3,1,9,9,9,2,1,3,7,21 to 35,Female,654.9
1,10,3,1,6,10,7,2,4,8,10,36 to 50,Male,719.3
